,0.05,0.12777777777777777,0.20555555555555555,0.2833333333333333,0.3611111111111111,0.4388888888888889,0.5166666666666667,0.5944444444444446,0.6722222222222223,0.75
0,10,11,9,8,8,7,6,6,5,5
1,9,10,11,8,7,7,6,6,5,6
2,11,12,9,8,7,6,7,6,6,5
3,10,12,8,9,8,8,6,6,5,5
4,11,10,9,8,7,8,7,6,5,5
5,10,11,10,8,8,7,7,6,6,5
6,11,12,9,8,8,7,7,6,5,5
7,7,11,9,8,8,7,7,6,6,5
8,12,10,9,9,9,7,6,6,6,5
9,12,11,10,9,7,8,7,6,6,5
